id,state_name,state_code,district_name,district_code,subdistrict_name,subdistrict_code,cluster_name,village_name,udise_village_code,pincode,ward,school_name,udise_school_code,school_category,school_type,management,year_of_establishment,longitude,latitude,status,location_type,class_from,class_to,aff_board_sec,aff_board_h_sec,pre_primary,class_rooms,other_rooms,total_teachers,pre_primary_students,i_students,ii_students,iii_students,iv_students,v_students,vi_students,vii_students,viii_students,ix_students,x_students,xi_students,xii_students,class_students,class_with_pre_primary_students
5205,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Kyrdem Crc,Kyrdem,170502055,793116,,WAHLARNEI L.P. SCHOOL,17050205506,Primary,Co. Educational,Department of Education,2006,92.0414,25.4152,Operational,Rural,1,5,,,0,2,0,2,22,12,8,10,9,9,0,0,0,0,0,0,0,48,70
5206,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Kyrdem Crc,Kyrdem,170502055,793116,,LUMLAPHIENG L.P.SCHOOL,17050205507,Primary,Co. Educational,Department of Education,2000,92.0446,25.313,Operational,Rural,1,5,,,0,2,1,2,25,10,20,21,18,21,0,0,0,0,0,0,0,90,115
5207,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Kyrdem Crc,Kyrdem,170502055,793116,,KYRDEM SEC SCHOOL,17050205508,Secondary Only,Co. Educational,Government Aided,1988,92.0422,25.4136,Operational,Rural,9,10,State Board,,0,4,7,9,0,0,0,0,0,0,0,0,0,41,39,0,0,80,80
5208,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Klew Crc,Klew,170502056,793116,,KLEW PRES. UP. SCHOOL,17050205601,Upper Primary only,Co. Educational,Department of Education,2000,92.0611,25.4012,Operational,Rural,6,8,,,0,4,0,4,0,0,0,0,0,0,27,23,22,0,0,0,0,72,72
5209,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Klew Crc,Klew,170502056,793103,,KLEW RCLP SCHOOL,17050205602,Primary,Co. Educational,Department of Education,1979,92.0617,25.4005,Operational,Rural,1,5,,,0,5,0,2,71,38,36,25,29,18,0,0,0,0,0,0,0,146,217
5210,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Klew Crc,Klew,170502056,793116,,KLEW UNITARIAN SCHOOL,17050205603,Primary,Co. Educational,Department of Education,1985,92.045,25.4173,Operational,Rural,1,4,,,0,4,0,2,14,10,4,4,7,0,0,0,0,0,0,0,0,25,39
5211,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Klew Crc,Klew,170502056,793116,,KLEW PRES L.P.SCHOOL,17050205604,Primary,Co. Educational,Government Aided,1972,92.0611,25.4012,Operational,Rural,1,5,,,0,2,0,2,22,30,24,21,17,13,0,0,0,0,0,0,0,105,127
5212,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Klew Crc,Klew,170502056,793116,,SHILLIANG UMKLEW L.P. SCHOOL,17050205605,Primary,Co. Educational,Department of Education,2005,92.0618,25.3954,Operational,Rural,1,5,,,0,2,0,5,28,22,16,17,18,13,0,0,0,0,0,0,0,86,114
5213,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Klew Crc,Klew,170502056,793103,,KLEW  LUM RCLP SCHOOL,17050205606,Primary,Co. Educational,Private Unaided (Recognized),2006,92.0654,25.4002,Operational,Rural,1,5,,,0,1,0,2,32,14,11,10,12,4,0,0,0,0,0,0,0,51,83
5214,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Klew Crc,Klew,170502056,793116,,KLEW PRESBYTREN SECONDARY SCHOOL,17050205607,Secondary Only,Co. Educational,Private Unaided (Recognized),2010,92.0611,25.4012,Operational,Rural,9,10,State Board,,0,1,0,5,0,0,0,0,0,0,0,0,0,25,20,0,0,45,45
5215,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Klew Crc,Mawbsein,170502057,793116,,ST. JOSEPH RCLP SCHOOL,17050205701,Primary,Co. Educational,Government Aided,1960,92.443,25.394,Operational,Rural,1,5,,,0,2,0,3,64,14,24,27,10,17,0,0,0,0,0,0,0,92,156
5216,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Klew Crc,Mawbsein,170502057,793116,,MAWBSEIN GOVT. LP SCHOOL,17050205702,Primary,Co. Educational,Department of Education,1980,92.0423,25.3951,Operational,Rural,1,5,,,0,2,0,3,38,17,11,3,3,3,0,0,0,0,0,0,0,37,75
5217,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Klew Crc,Mawbsein,170502057,793116,,MAWBSEIN RCUP SCHOOL,17050205704,Upper Primary only,Co. Educational,Department of Education,1998,92.0443,25.3942,Operational,Rural,6,8,,,0,3,0,4,0,0,0,0,0,0,22,17,17,0,0,0,0,56,56
5218,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Klew Crc,Mawbsein,170502057,793103,,SENG KHASI UP SCHOOL,17050205705,Upper Primary only,Co. Educational,Department of Education,1998,92.5347,25.4343,Operational,Rural,6,8,,,0,4,0,4,0,0,0,0,0,0,11,9,14,0,0,0,0,34,34
5219,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Klew Crc,Mawbsein,170502057,793116,,IAIMINOT  L.P.S. KREMSADHU,17050205706,Primary,Co. Educational,Department of Education,2005,92.443,25.3917,Operational,Rural,1,4,,,0,3,0,2,36,12,16,12,11,0,0,0,0,0,0,0,0,51,87
5220,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Klew Crc,Mawbsein,170502057,793116,,LUMUMNAN PRES L.P. SCHOOL,17050205707,Primary,Co. Educational,Department of Education,2005,92.0425,25.3933,Operational,Rural,1,5,,,0,2,0,2,22,8,8,4,3,9,0,0,0,0,0,0,0,32,54
5221,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Klew Crc,Mawbsein,170502057,793103,,SENG KHASI LPS MAWBSEIN,17050205709,Primary,Co. Educational,Private Unaided (Recognized),1998,92.5328,25.4328,Operational,Rural,1,5,,,0,3,0,5,37,20,17,24,7,8,0,0,0,0,0,0,0,76,113
5222,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Klew Crc,Mawbsein,170502057,793116,,SENG KHASI SECONDARY SCHOOL MAWBSEIN,17050205710,Secondary Only,Co. Educational,Private Unaided (Recognized),1998,92.5337,25.4311,Operational,Rural,9,10,State Board,,0,2,0,6,0,0,0,0,0,0,0,0,0,17,19,0,0,36,36
5223,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Klew Crc,Mawbsein,170502057,,,ZION ACADEMY SECONDARY SCHOOL,17050205711,Pri. Upper Pri. and Secondary Only,Co. Educational,Private Unaided (Recognized),2017,92.0421,25.4004,Operational,Rural,1,10,State Board,,0,10,2,12,0,55,32,22,33,31,35,35,37,45,31,0,0,356,356
5224,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Nongtraw Crc,Umket,170502058,793116,,UMKET GOVT. LP SCHOOL,17050205801,Primary,Co. Educational,Department of Education,1954,92.0235,25.4155,Operational,Rural,1,5,,,0,2,0,3,24,5,10,11,16,14,0,0,0,0,0,0,0,56,80
5225,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Nongtraw Crc,Umket,170502058,793116,,UMKET U.P. SCHOOL,17050205803,Upper Primary only,Co. Educational,Department of Education,2003,92.0235,25.4155,Operational,Rural,6,8,,,0,1,1,4,0,0,0,0,0,0,18,13,10,0,0,0,0,41,41
5226,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Nongtraw Crc,Umket,170502058,793116,,UMKET (NAPSHRIEH) RCLP SCHOOL,17050205804,Primary,Co. Educational,Private Unaided (Recognized),1990,92.0434,25.6591,Operational,Rural,1,4,,,0,1,0,2,15,8,4,2,1,0,0,0,0,0,0,0,0,15,30
5227,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Nongtraw Crc,Umket,170502058,793116,,ST. TERESA ENGLISH SCHOOL,17050205805,Primary with Upper Primary,Co. Educational,Private Unaided (Recognized),2018,92.012,25.4143,Operational,Rural,1,8,,,0,3,1,11,82,29,30,19,22,21,12,15,12,0,0,0,0,160,242
5228,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Kyrdem Crc,Mawpun,170502059,793116,,MAWPUN RCLP SCHOOL,17050205901,Primary,Co. Educational,Government Aided,1987,92.03583,25.91944,Operational,Rural,1,5,,,0,3,1,2,34,21,13,16,8,10,0,0,0,0,0,0,0,68,102
5229,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Kyrdem Crc,Mawpun,170502059,793116,,MAWPUN PRES UP SCHOOL,17050205903,Upper Primary only,Co. Educational,Department of Education,1970,92.0319,25.4102,Operational,Rural,6,8,,,0,3,0,4,0,0,0,0,0,0,12,12,10,0,0,0,0,34,34
5230,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Kyrdem Crc,Mawpun,170502059,793116,,SENG KHASI LPS KHARKHLIENG MAWPUN,17050205905,Primary,Co. Educational,Department of Education,2007,92.5345,25.4345,Operational,Rural,1,5,,,0,2,0,2,25,28,25,29,23,27,0,0,0,0,0,0,0,132,157
5231,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Kyrdem Crc,Mawpun,170502059,793116,,MAWPUN PRES LP SCHOOL,17050205907,Primary,Co. Educational,Private Unaided (Recognized),1970,91.58306,25.51528,Operational,Rural,1,5,,,0,2,0,2,27,9,3,7,7,3,0,0,0,0,0,0,0,29,56
5232,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Kyrdem Crc,Mawpun,170502059,793116,,SENG KHASI UPS KHARKHLIENG MAWPUN,17050205908,Upper Primary only,Co. Educational,Private Unaided (Recognized),2007,92.0345,25.4045,Operational,Rural,6,8,,,0,1,0,4,0,0,0,0,0,0,16,24,14,0,0,0,0,54,54
5233,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Kyrdem Crc,Mawpun,170502059,793116,,LUM LYNGDOH LP & UP SCHOOL,17050205909,Primary with Upper Primary,Co. Educational,Private Unaided (Recognized),2011,92.0306,25.4109,Operational,Rural,0,8,,,0,8,8,6,0,2,4,3,7,6,14,8,1,0,0,0,0,45,45
5234,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Nongtraw Crc,Bangla Nongtraw,170502061,793116,,MANSING UPS COG NONGTRAW,17050206101,Upper Primary only,Co. Educational,Government Aided,1995,92.0077,25.5511,Operational,Rural,6,8,,,0,2,1,5,0,0,0,0,0,0,16,12,19,0,0,0,0,47,47
5235,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Nongtraw Crc,Bangla Nongtraw,170502061,793116,,GOVT. LP SCHOOL NONGTRAW,17050206103,Primary,Co. Educational,Department of Education,1964,92.057,25.411,Operational,Rural,1,5,,,0,3,0,3,26,28,20,10,10,8,0,0,0,0,0,0,0,76,102
5236,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Nongtraw Crc,Bangla Nongtraw,170502061,793116,,MANSING LP SCHOOL COG NONGTRAW,17050206104,Primary,Co. Educational,Private Unaided (Recognized),1996,92.0102,25.4109,Operational,Rural,1,5,,,0,2,0,4,20,14,15,22,14,14,0,0,0,0,0,0,0,79,99
5237,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Nongtraw Crc,Bangla Nongtraw,170502061,793116,,BANGLA LP SCHOOL NONGTRAW,17050206106,Primary,Co. Educational,Department of Education,2001,92.02625,25.70306,Operational,Rural,1,5,,,0,5,0,2,41,14,15,13,11,10,0,0,0,0,0,0,0,63,104
5238,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Nongtraw Crc,Bangla Nongtraw,170502061,793116,,RCLP NONGTRAW SCHOOL,17050206109,Primary,Co. Educational,Government Aided,1978,92.0055,25.4105,Operational,Rural,1,5,,,0,2,0,3,26,6,8,10,5,2,0,0,0,0,0,0,0,31,57
5239,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Nongtraw Crc,Bangla Nongtraw,170502061,793116,,SENG KHASI UPSCHOOL NONGTRAW,17050206110,Upper Primary only,Co. Educational,Department of Education,2010,92.0128,25.6858,Operational,Rural,6,8,,,0,3,0,3,0,0,0,0,0,0,16,15,7,0,0,0,0,38,38
5240,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Nongtraw Crc,Bangla Nongtraw,170502061,793116,,SENG KHASI LP SCHOOL NONGTRAW,17050206111,Primary,Co. Educational,Private Unaided (Recognized),2007,92.0109,25.4109,Operational,Rural,1,5,,,0,1,0,3,15,8,5,11,8,10,0,0,0,0,0,0,0,42,57
5241,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Nongtraw Crc,Bangla Nongtraw,170502061,793116,,MANSING SEC SCHOOL C.O.G NONGTRAW,17050206112,Secondary Only,Co. Educational,Private Unaided (Recognized),1997,92.0261,25.6821,Operational,Rural,9,10,State Board,,0,2,1,2,0,0,0,0,0,0,0,0,0,12,13,0,0,25,25
5242,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Nongtraw Crc,Mawkduk,170502062,793116,,ST PAUL RCLP SCHOOL,17050206201,Primary,Co. Educational,Department of Education,1970,92.0172,25.6505,Operational,Rural,1,5,,,0,1,0,2,23,5,8,10,4,5,0,0,0,0,0,0,0,32,55
5243,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Nongtraw Crc,Mawkduk,170502062,793116,,ST.PAUL RCUP.SCHOOL,17050206203,Upper Primary only,Co. Educational,Department of Education,1970,92.0043,25.3919,Operational,Rural,6,8,,,0,3,0,4,0,0,0,0,0,0,10,11,5,0,0,0,0,26,26
5244,Meghalaya,17,Ri Bhoi,276,Bhoirymbong,7182,Nongtraw Crc,Mawkduk,170502062,793116,,MAWKDUK PRES LPS,17050206204,Primary,Co. Educational,Private Unaided (Recognized),2008,92.0111,25.394,Operational,Rural,1,5,,,0,1,0,2,6,3,2,7,2,3,0,0,0,0,0,0,0,17,23
